PC1,PC2,PC3,Dominant_Topic,Dominant_Topic_Label,review_text
0.07575637665470801,0.13210104292594635,0.2673579178968219,1,Topic 2,love netflix program option hate app work fairly well day evening app freeze stop shuts completely cant even watch evening mess every minute frustrating
-0.05374702587378551,-0.43742614558584825,-0.24697923751037093,0,Topic 1,man bro favorite show use chip potato squid game man
-0.03967553179728728,-0.37481376986654985,0.4567452286658084,1,Topic 2,hope netflix allows u user netflix create folder sort series anime movie watched instead storing list like option create folder profile sort choice
0.22884272940478462,-0.061047515493315135,-0.21560384194279122,0,Topic 1,longer entertaining
-0.039600017051246834,-0.38207175056062664,0.1743536451161702,1,Topic 2,good love person make app
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
0.6722831228316088,0.3400313363041909,-0.03728420112388306,3,Topic 4,shifty app log sign come spanish profile lock requires pin number never assigned
-0.25827619368252025,0.06236074473711207,0.3153528923024429,1,Topic 2,lowest brightness level high
-0.32212761057880757,0.06588013637262516,-0.24280521659846938,2,Topic 3,good best app used watch movie
-0.020396221142829074,-0.21242419571860816,0.3980898150788369,1,Topic 2,interested
-0.3326913193935516,0.13148066622852864,0.1162633959358304,2,Topic 3,netflix best really like alot thanks great show
0.3000374955178013,0.01761997611207334,-0.1184604085197358,3,Topic 4,cant see everything netflix even new show south africa called bad influence cant see search whats wrong netflix
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
0.6582816594992684,0.3321027385938508,-0.03772076643990621,3,Topic 4,blocked accessing account device logged took money provided service theft
0.24780492723995878,-0.07243287648456677,0.2356864941192173,1,Topic 2,amazing app entertainment one problem want download series throw error message account many downloads maybe increase download limit bigger cost option choosing whether person want download availability make sense able course
-0.037600024292653224,-0.37115370490193356,0.28499192017832314,1,Topic 2,love app good platform movie
0.6396795722200134,0.3229554619346024,-0.03543618164866108,3,Topic 4,horrible let one person use one wifi
0.5740281006765463,0.32106635759419666,-0.0791039979584869,3,Topic 4,wanted watch one show phone im forced install app apparently website wont work phone ill uninstall another useless app ill never use
0.5384844533069234,0.1856379188137678,-0.13727753069611628,3,Topic 4,app need work downloaded quality streamed phone isnt great
0.6049461837514571,0.24879420450748346,0.08690187300950547,3,Topic 4,app pretty much useless phone cant cast bigger screen trying watch anything tiny phone screen ridiculous especially need caption point even bother app tablet much better
-0.05999060265418701,-0.17775292470551154,-0.01655283919331132,4,Topic 5,dont know excellent
0.705290480666229,0.3589972087428249,-0.040548809370892266,3,Topic 4,usless force still log onto chromecast app instead able cast phone even youre paying customer
0.17139585240222197,-0.1475278283171308,0.2495423873875227,1,Topic 2,say plz guy download moviebox browser palm storm avoid netflix content movie series changings like witcher season uninstall movie bozx free almost al movie serial
0.7073398077048212,0.33764422858809545,-0.07082638302491866,3,Topic 4,terrible app youd expect app billiondollar company work flawlessly get app refuse play content want watch requires retry x restart app try time rebooting try another x say many people watching device cant watch clear app data uninstall apps eventually resetting phone nothing compared good old tv
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,impressive
-0.035594147813660645,-0.3626842539857962,0.2286623893004439,1,Topic 2,add interactive story game app
-0.4200805749962502,0.38346726861478836,-0.007307290581449959,2,Topic 3,fast reliable
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
-0.01837600452875897,-0.2157754769723471,0.40083471941420507,1,Topic 2,wonderful appmy binge friendhelps always
0.5731796968033007,0.28556976904814296,-0.029242260361407268,3,Topic 4,video playing loading indefinitely
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good icl
0.5086134822873775,0.2506127215041056,-0.025383090266727495,3,Topic 4,worst app
0.5014805301822314,0.24408066232228992,-0.022223731191956208,3,Topic 4,movie opening
0.275760934643397,-0.06338828593654125,0.3688398723126406,1,Topic 2,using galaxy snapdragon gen hdr support yet netflix play full hd sdr apps like youtube prime video show hdr perfectly paying k plan getting hdr flagship phone disappointing please fix hdr support galaxy series soon
-0.04302896517306578,-0.12897688139113136,-0.004335420959868157,4,Topic 5,allowing u browse video
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
0.44662925821498556,0.2533071460174049,0.0014957576196700881,3,Topic 4,feedback customer care support team knowledge wwe eventsaturday night main event seems team know nothing event asking question seems sony took right event sony liv app netflix useful
-0.034814683188314134,-0.35701279580352757,0.3062336149870502,1,Topic 2,good also love every movie outstanding
-0.04329565301422934,-0.1308387858672791,-0.0069702387819083715,4,Topic 5,excellent
0.5647092820221805,0.25033757882810487,-0.03973108082782918,3,Topic 4,wastage platform word delete app trying sign signing giving warning warning something went wrong please try later definitely delete rubbish app app wasted maximum time
-0.03389018751893434,-0.3930280876881552,0.5449384216244977,1,Topic 2,movie good personally dont like fact netflix deletes almost best one yet dont understand god sake bring thw good movie back stop removing
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,
0.37934346009494624,0.1776480936304607,-0.013540569406180331,3,Topic 4,cant update
0.725248298035466,0.3695009466385964,-0.04211436780252947,3,Topic 4,cant download thing pixel tablet cant detect internal storage give sd card error dont use sd card support didnt even try help awful customer service
0.6133737343589749,0.3077237165361227,-0.0328539343124184,3,Topic 4,video longer playing keep loading
-0.06501920753447002,-0.26036861693062746,-0.14517314406104223,4,Topic 5,dont remove reba show show make netflix good
0.6551108111274158,0.28446035929713254,-0.099544298431709,3,Topic 4,cancelled account may ready end june another payment taken another month cancel ive checked device logged section state clock hour behind uk time logged session please updated payment bank app payment dont account anymore
-0.04657117771399476,0.18128397219562464,-0.2014724240549267,2,Topic 3,netflix remains one favourite platform movie documentary easy use reliable always need unwind range content great ive noticed lately many title disappear quickly search function frustrating trying find older classic niche genre still solid streaming service overall wish theyd improve content rotation make easier browse everything thats actually available
0.3963775619395075,0.05492614800563727,0.2571734809699765,3,Topic 4,app bad cuz dollar buy see sign button click problem decided go google searched signin netflix take dollar boom google saying yes bruh know leave netflix
0.3818978330321077,0.18006182219740402,-0.015213250189655927,3,Topic 4,bad
0.26667889218646446,-0.03480085706306916,0.3274322161605522,1,Topic 2,one payment option autopay worst option
-0.020575875505044923,-0.2742780771578074,0.5274950978525229,1,Topic 2,fix problem
-0.03946162209640597,-0.2822166065762121,-0.29472381046664525,0,Topic 1,quality
-0.05062441424613823,-0.36520723410289574,-0.4010951670371412,0,Topic 1,good watch
-0.41727691328766725,0.38299212927923176,-0.00737067715434641,2,Topic 3,worst experience
0.17765821528783765,-0.05714145635432242,0.41513845442041214,1,Topic 2,app used work fine phone open black screen waited minute still nothing like netflix suck
0.5722798127679863,0.22707005790371826,0.09809247330098704,3,Topic 4,keep getting error rarely video actually play despite fact cache cleaned app updated phone restarted
-0.4695107617787919,0.43371518362997696,-0.009158314349551125,2,Topic 3,really greedy back pirate maybe ahoyyy
-0.4136384795109533,0.3780725986496512,-0.007885405183181881,2,Topic 3,wow app
0.27149107146348644,-0.04859158670480382,-0.23411645049645935,3,Topic 4,im happy u app
0.6379735748686335,0.3203754437518837,-0.03503943931479585,3,Topic 4,cant access movie due date nov cant use since week already
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,gooddddddd
-0.04988922801867402,-0.3686610670322529,-0.40111965200381455,0,Topic 1,good movie
-0.0559036983415425,-0.26447651049686277,0.24271047474847945,4,Topic 5,add english subtitle show downloaded watch naruto left disappointed lack english subtitle
-0.3251512318325945,0.2167714088614735,-0.012968500536128382,2,Topic 3,ad still pay watch
-0.018588807328368775,-0.2135633067545653,0.3941465711546812,1,Topic 2,movie terbaik
-0.023923792128040446,-0.30584630992350814,0.5929811848634048,1,Topic 2,love netflix real
-0.02532317715526714,-0.3222030455800043,0.6285074074830562,1,Topic 2,like watch new movie
0.3128705621232822,-0.024075606353231006,0.35551978339093104,1,Topic 2,amazing work well sometimes screen freeze although didnt anything keep refreshing site working fix bug
-0.02523175495091911,-0.32285202401815066,0.6299196967808053,1,Topic 2,love show love blind watch netflix
-0.047739599644972,-0.44342284616095284,0.09116002208085554,1,Topic 2,love netflix watch movie drama netflix like everyday even kid love sometimes watch phone good lock profile setup kid profile kid easy monitor
-0.02790708940544015,-0.3718540166134938,0.7335395346057579,1,Topic 2,enjoy netflix best selection thing watch whole family keep informed change may affect watching suggested friend check app happy customer robyn
0.5614241158355375,0.25040170887786367,-0.03871577200487904,3,Topic 4,deleting cant log multiple device travel work access email every time watch something annoying prime disney much better unsubscribing netflix
0.08942087454796786,-0.2690157981013051,0.16017339891657675,1,Topic 2,amazing app movie series great recommendation hd streaming
-0.036637233705781515,-0.28287276737429523,-0.29699130195862156,0,Topic 1,awful one
0.41569413391819954,0.09305608639916824,0.2155013702413307,3,Topic 4,dont like fact slow downloads absolutely abhorrent
0.1683826319782904,-0.18031750171837294,0.5356459958631722,1,Topic 2,experience amazing there one thing id like point watch anime crop viewport fit phone screen please add option choose aspect ratio
0.1969495651767733,-0.10954205232745759,-0.12714728899190791,4,Topic 5,one thing frustrates app unable cancel membership dont use anymore app account setting big button cancel membership click say whatever choose take effect certain date next month date come guess youve still got membership confused look apparently cant cancel membership applied rd party scam cant cancel app
-0.4162219080083645,0.3795221940475376,-0.006335327550010868,2,Topic 3,best apps
-0.03522153113672479,-0.3222530036483255,0.06031534475153677,0,Topic 1,plss heir good developer
0.34052885023571416,0.19413439897919138,-0.03437891294404627,3,Topic 4,app bad cant sign app email wrong password wrong typed correct email password jio hotstar better netflix
-0.025886121892456135,-0.33550874127314967,0.6555451980590116,1,Topic 2,internal brightness setting wayyy bright year proper adjustment
0.2870152161480553,0.08696783316693762,-0.021813246756577403,3,Topic 4,cant view activity profile
-0.07035991642575705,-0.2437743040166599,-0.09692010780342666,4,Topic 5,exceptional value money competitive pricing worth monthly fee comprehensive entertainment bundle goto default service
0.5091840967028294,0.24951758992374112,-0.025102219364809827,3,Topic 4,unable access
0.4202455994585554,0.14375118776883636,-0.03712232360511254,3,Topic 4,dont like latest feature select profile everytime app opened please revert default profile unless switched deliberately update november still issue one star difficult set default profile personal mobile app understandable shared device like tv living room
0.3815602144292972,0.18002280507871402,-0.015264598182525402,3,Topic 4,started
0.20187055324492253,0.36693906427291595,-0.025531701417896274,3,Topic 4,frequent responding case worst app
-0.3163207092085633,0.2774098754894863,-0.0024388753242179685,2,Topic 3,wow
-0.061542612604037955,-0.17824288643425357,-0.01764158920298182,4,Topic 5,p quality like mp quality
-0.050016080897309016,-0.37054748484205935,-0.4053553968156052,0,Topic 1,cool website
0.5214070979240313,0.16077759390060006,0.18582034376928933,3,Topic 4,opted basic plan later erroneously got updated plan received mail stating detailsi informed customer care executive immediately informed said issue resolved thus information given today spoke priyanka customer care clearly stating fact answered basic plan opted consumed upgrade need recharge enjoy service patheti
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,
-0.46861782071762054,0.4331752583671949,-0.00989860259346614,2,Topic 3,best ott app
0.6927272115460364,0.35169265140408984,-0.039593853765916606,3,Topic 4,bad app watch error show tablet fix right bad service
-0.20699431039179492,0.03377023297375211,0.27653740389119097,1,Topic 2,subscription still continued even already cancelled
0.4304306391760949,0.11431966247298128,0.12029921667814274,3,Topic 4,earning money top expensive fee limited show onboarding process block people signing lot u receiving verification sm code fine watch netflix also c suck asked cant different phone number lol
-0.021733697581868036,-0.2756975061290392,0.5283927654285975,1,Topic 2,love netflix
-0.02699434274484891,-0.3558644778249911,0.700030955626511,1,Topic 2,love ease wish send link result confirm love save series
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
0.5270496039158737,0.17302666463943694,-0.14408367989269072,3,Topic 4,cool watch kind usually action drama horror film
0.5188354525529546,0.17144450127789804,-0.1411221911592568,3,Topic 4,bad app take subscription also showing payment pending movie good
-0.018375966853118025,-0.21577683508384554,0.40084197858950443,1,Topic 2,ok
-0.04329565301422934,-0.1308387858672791,-0.0069702387819083715,4,Topic 5,excellent
0.7001229101932362,0.355684731553727,-0.04018682277352664,3,Topic 4,im trying log phone phone apart household keep saying getting annoying
0.7215696816150614,0.367595486026465,-0.041662421697863994,3,Topic 4,literally tried watch nun didnt even play phone kept getting error message yet working laptop like come fix stuff
-0.46734626715954897,0.3684303537369639,-0.019377417715380627,2,Topic 3,understand dont premium ad ad every minute ruin everything like pushing pay could like free paying ad every minute suck doesnt make sense person still paying
-0.07416790838786905,-0.2126627641661032,-0.026011464610104017,4,Topic 5,like app add extra fee pay extra content pay one monthly subscription everything included price
0.7153554925238113,0.3641134713849535,-0.041301061780066456,3,Topic 4,really getting stupid netflix phone primary device im getting message device part household really annoying
-0.04488476875933581,-0.35834433306125774,0.29509762995277544,1,Topic 2,netflix great gave amazing choice show especially like show drama leaving wanting definitely recommend
-0.23301779944001969,0.004956993447208388,-0.20537261106145221,0,Topic 1,stop corrupting kid
-0.024330164822648097,-0.3049894162721508,0.5924769831142555,1,Topic 2,stop messing screen brightness
-0.039313057926028155,-0.28668096017912825,-0.3003606276589343,0,Topic 1,awesome
0.07437831407782051,0.3161572380071773,-0.053766770945577094,3,Topic 4,garbage pay subscription still ad like lot streaming platform subscription overpriced ad household like whats point profile use tv also two people use netflix time yea hate netflix got rid make good streaming platform profit already well company
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
-0.07382042590777954,-0.21160960436729692,-0.025768396403501172,4,Topic 5,dislike new menu huge tile make harder longer view library feel menu mobile make look extensive menu please revert make tile little smaller
-0.0558155682442491,-0.16109324100008077,-0.014327524800169383,4,Topic 5,gb space taken ridiculous
0.5365716466695001,0.22673446125496233,-0.040050070300293644,3,Topic 4,garbage downloaded app went sign error something went wrong please try later call netflix told wait hour try told network error phone something told watch tv could see account yeah like could use tv id downloading app could watch inch screen thinking canceling price charging monthly shouldnt wait hour try garbage
-0.024410107061774267,-0.3217906071884588,0.627800974501266,1,Topic 2,would like watch payment date
0.6743829261584702,0.31173735217985116,-0.07822390941778748,3,Topic 4,reason cant even go netflix tablet work every device im confused dont know tablet netflix besides netflix good boring doesnt much thing want see anymore
-0.10701793046365737,-0.16997939417016483,-0.026393621205211822,4,Topic 5,absolutely disgusted netflix removed several feature access full catalog casting ad locked behind higher paywall absolutely excuse company making much profit including corporate copy paste response increase price provide better service
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,grate
-0.41332321413202494,0.3776674781884078,-0.006723966978502926,2,Topic 3,best app ever
0.3284041162678366,-0.017448341606705345,0.3598269077810245,1,Topic 2,paid netflix got problem sometimes play time want watch something load whole day doesnt wanna play
-0.3170545310645706,0.2789080133697507,-0.0016444393865104809,2,Topic 3,trash
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,
-0.14015442602223865,-0.23652230207326919,0.20265138387004963,1,Topic 2,app experience good problem time watching anime anime like bleach english dub session
-0.022470674518206616,-0.2747013242656631,0.526434503779083,1,Topic 2,like movie
-0.04329569339942854,-0.13083879848017133,-0.0069701799828121545,4,Topic 5,nice
0.10530221361987087,0.044205534451068056,0.18532719816265122,3,Topic 4,put audio subtitle language would expect subtitle case cancel netflix liam hemsunworthy actor lauren schmidt ruining fine book fan novel performance ill never watch thing made anymore im done netflix keep increasing price total collapse liam henry joke releasing episode season directly hateit much
-0.019445412493185574,-0.2700461507299689,0.5211690069577118,1,Topic 2,flop movie much expensive
-0.0715021267002181,-0.2045547488745347,-0.02409937469424227,4,Topic 5,app show movie find new thing make feel better interesting
-0.3152061415743738,0.2758441181107037,0.0008582547104973408,2,Topic 3,best
0.6400694073949744,0.3229666809895892,-0.035356391383482164,3,Topic 4,app crash watching show often samsung galaxy tablet
-0.028605789894339928,-0.3804041521070232,0.75208464046406,1,Topic 2,love app there something im happy lot movie series wanna watch theyre netflix anymore dont want watch something else similar example jujutsu kaisen season attack titan popular anime really want know
-0.04702814714456954,-0.3751430698543583,0.26050379326496426,1,Topic 2,netflix great make greater add family mode option screen watch movie family adult scene removed automatically
0.564653476405258,0.20171068266341555,0.040483748087073036,3,Topic 4,absolutely great experience right started giving hard time multiple account sorted bogus connection issue trying watch shrek enjoy access movie series deep rooted corruption dampens thing
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,
0.6141536270993158,0.30796139879569545,-0.03287464240035651,3,Topic 4,somehow cant login anymore dont know whyhello
-0.06668148923694148,-0.19428742261729548,-0.021850316778011646,4,Topic 5,go back way without sign sign extra member
0.3808844084605265,0.01835607328292191,0.20852067795769322,3,Topic 4,customer service isnt good couldnt solve issue cut stopped contacting never rude anything cant watch netflix connection issue cant contact support may cancel unfortunate screen shot show dont know post
-0.020783883195237773,-0.2734008097086075,0.5237226621552894,1,Topic 2,amazing app
-0.0209277863928485,-0.2730667865998148,0.5234354463858123,1,Topic 2,favourite app
0.5756071634558592,0.28677596323071425,-0.030345123544830228,3,Topic 4,app open signing
-0.053618002590126154,-0.256942011638334,0.23820083584349164,4,Topic 5,arent english subtitle anime option available french dont speak
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,
0.7150028565892022,0.36366439401135947,-0.04127814480604339,3,Topic 4,delete netflix account netflix cant update new credit card information wait month complete erase information
-0.018375967159743056,-0.2157766605181739,0.4008411299381735,1,Topic 2,amazing
0.6402800615997755,0.32285450637292556,-0.03540667597615464,3,Topic 4,app working tv money waste
0.6590821599160084,0.3328611055099455,-0.036671962294512375,3,Topic 4,im using netflix cant uninstall app bundled device take space
0.31016263125894433,0.02635708635174487,0.24312671057369345,3,Topic 4,cant watch always loading screen
0.2823399973091902,0.05373310649513593,-0.030671942310380448,4,Topic 5,like netflix money pls make without mean make free
0.5342103273200434,0.37361789565114445,-0.03646821377219778,3,Topic 4,worst payment process irritating every time payment much complexity ur payment process
-0.03569113638982845,-0.34688949757353593,0.17170236977014597,1,Topic 2,good used glory god
-0.018375966853118025,-0.21577683508384554,0.40084197858950443,1,Topic 2,ok
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
0.42612208200366336,0.1245387911759131,-0.08962424867143201,3,Topic 4,household policy suck would anyone keep device single household pay top tier plan good bye netflix found alternative way watch everything
-0.018376012950819934,-0.2157748661812373,0.4008319710480757,1,Topic 2,solta logo todo naruto shippuuden dublado
0.6131079924503275,0.30747128107085203,-0.032542410029398464,3,Topic 4,video wont load anymore
0.6927641184764212,0.35140788285155045,-0.03990464658182341,3,Topic 4,extremely bad apps sign sign reset password soo bad
0.3945288742853956,0.07968561815269551,0.1538534447362668,3,Topic 4,customer service complete joke suddenly cant stream anything quality pay always blurry never load downloads c make speed test tell contact phone manifacturer utter garbage
-0.039375495578361314,-0.28655294918473734,-0.30028711045110507,0,Topic 1,great
-0.03479538469950762,-0.38015871498178483,0.3961306132002011,1,Topic 2,amazing install game like perfect kid play
0.08892637189488908,-0.2874586446201997,-0.4076871338377651,0,Topic 1,good app entertainment im happy
-0.039313057926028155,-0.28668096017912825,-0.3003606276589343,0,Topic 1,awesome
-0.028902694506551897,-0.38669769159016565,0.7651815654771722,1,Topic 2,emergency netflix worker click movie information screen come play button episode option etc start playing movie half screen menu movie coming netflix ready player one come netflix later today movie preview movie start playing eventually option screen go away watch movie watched ready player one came please fix
-0.018375967159743056,-0.2157766605181739,0.4008411299381735,1,Topic 2,amazing
-0.023985634303109973,-0.30530470832075973,0.5912564566359974,1,Topic 2,love movie especially jjk
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,khuob
0.6387474244712401,0.3217852409380206,-0.03543000692891976,3,Topic 4,even device watchingit keep sayingto remove device really frustrating
-0.3152061415743738,0.2758441181107037,0.0008582547104973408,2,Topic 3,best
0.6733352807422394,0.3409042423957312,-0.038203639912424925,3,Topic 4,bad customer service havent recived refund minths still giving reason
-0.4171935334058755,0.3796329294487377,-0.0073478659984265345,2,Topic 3,beta version please thanks
0.3818978330321077,0.18006182219740402,-0.015213250189655927,3,Topic 4,bad ewww
0.452477614002838,0.09883263936217357,0.2427238682113758,3,Topic 4,please time watch netflix account phone come audio mode instead video mode see dark screen audio voice transcription issue resolved
0.5735832809911087,0.2858847248666521,-0.030316345545631607,3,Topic 4,dont use apps
-0.026417221053243567,-0.35052186469134844,0.6889927248739259,1,Topic 2,guy amateur whenever try watching screen go blank audio play
-0.15271826903512178,-0.18465038456886765,-0.27090491190527993,0,Topic 1,experience good nice aap
0.6135692295618711,0.3089750015134844,-0.0333599727977216,3,Topic 4,payment failed didnt give subscription
0.3147423986694633,-0.040600780859751204,0.13857917559146093,3,Topic 4,netflix good annoys app running delete download lose data downloaded download ayoba
-0.0528235618623609,-0.16055725718327907,-0.014622583319197888,4,Topic 5,nice app
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
0.3461209400918584,0.04290282978620629,0.24556897223921972,3,Topic 4,app doesnt show login field remains blank
0.5110767389919364,0.25103495265582326,-0.024958182778242893,3,Topic 4,opening update
0.07150894110367269,-0.019635672991182306,0.2120911598664796,1,Topic 2,really enjoy using netflix ive noticed homepage often keep showing type show movie ive already watched similar sometimes feel like library limited even though know netflix lot content available would love see wider range suggestion maybe random diverse fresh recommendation arent based watch history would great netflix could mix new hidden
-0.021118694683487267,-0.2725641501908777,0.522560710970872,1,Topic 2,like app much
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,
-0.020525275334465836,-0.2727966641101133,0.5231379056669346,1,Topic 2,app left
0.5098216661163572,0.2504336385157201,-0.025407701870978457,3,Topic 4,bad app
-0.0528235618623609,-0.16055725718327907,-0.014622583319197888,4,Topic 5,nice app
-0.41332321413202494,0.3776674781884078,-0.006723966978502926,2,Topic 3,best app
0.10735220250616506,0.363542139257217,-0.030358777145476943,3,Topic 4,netflix kept deducting hardearned money even canceled membership thats bad part interested cant understand need understand privacy go ahead subscribe program hardly watch day want make money
0.2920090854823973,-0.02189686955016513,0.3272342716357994,1,Topic 2,wont allow stream google tv
-0.018375980299601934,-0.2157756849345126,0.4008364382200431,1,Topic 2,fantastic
-0.04329569339942854,-0.13083879848017133,-0.0069701799828121545,4,Topic 5,nice
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,
-0.0461496111314055,-0.30510317631742123,0.42356342835022415,1,Topic 2,doesnt let control phone brightness completely ignoring phone setting extra dim function impossible watch night
-0.007196993995918272,-0.0348658910838166,0.015328733058597898,0,Topic 1,keep jamming
-0.02875973114105187,-0.3851152698335445,0.7619495681559939,1,Topic 2,mat download karo bekar aap hai bhai maine apne tv wifi nakhvaya usme netflix primium tha maine netflix khola aesa bata rahe hai ke pehle yaha se subscription lo fhir hi log hoga netflix bekar aap hai mat download karo uninstall karo aap ko
0.17269271591135976,-0.18625791735780112,0.5529053984905669,1,Topic 2,love watching netflix best series library hollywood movie amazing hindi movie library rated star two reason first less movie hollywood like inception la la land etc nd doesnt already watched button watched breaking bad money heist series netflix still suggest irritating please introduced thing
-0.036579067985045004,-0.22584424833499284,0.2888253797472703,1,Topic 2,iski id nahi banti
-0.025575316604840116,-0.3438228519656258,0.6748892987207136,1,Topic 2,facing black screen issue twice week
0.6147291029420181,0.3085346486639482,-0.03341901775432228,3,Topic 4,every time loading issue app devloper
0.7251745880337644,0.36954848250773686,-0.042101571002231275,3,Topic 4,reason try watch something phone never load instead shoe buffering symbol turn thing tv work doesnt get fixed soon canceling subscription
0.2702660538807141,-0.04338129796053122,0.3494380784984281,1,Topic 2,unable play movie series updating origin o vivo x g
-0.14765105816829943,-0.156556262053754,0.5374272649093368,1,Topic 2,homepage dikhao kya kya content hai fir subscription lenge pehle hee bheek maang rahe ho abe andha vishwas nahi karte hum
-0.021733697581868036,-0.2756975061290392,0.5283927654285975,1,Topic 2,love netflix
0.44661810227436693,0.12242801574477,-0.14708265408885351,3,Topic 4,stupid website customer support
0.36971001182955576,0.03835176221294203,-0.19591676710791747,3,Topic 4,want give miss movie sharkboy lavagirl spy kid childhood
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
-0.04903563638197078,-0.3683018358975959,-0.4031239660384505,0,Topic 1,awesome app
-0.46894993188887457,0.4339767884413697,-0.009821415970385383,2,Topic 3,im troubling watch wwe show live
0.5114713850618958,0.25147232501390754,-0.02539986559810609,3,Topic 4,bad application
0.2159482433923265,-0.05615581912235057,-0.1258697472728078,4,Topic 5,id give anything ability hide game zero interest id give anything see kid movie top movie everyone little kid house anymore half movie list kid really top list adult looking movie watch there basically adjustable setting app thats get work
-0.46861782071762054,0.4331752583671949,-0.00989860259346614,2,Topic 3,one best app ott
0.6124050382693319,0.3082679536188873,-0.03308372374469434,3,Topic 4,point everyone know anticonsumer streaming apps becoming
0.3367432734885064,-0.016595652467332456,0.36610086143240184,1,Topic 2,play anime movie series blank loading screen download still dont think connection issue anything app use doesnt lag fix app
-0.04329569339942854,-0.13083879848017133,-0.0069701799828121545,4,Topic 5,nice
-0.03931309723569235,-0.28668128974864965,-0.3003611545498824,0,Topic 1,good
-0.03931309062054463,-0.2866812344634362,-0.30036106666661555,0,Topic 1,super
-0.1599101771265611,-0.1593875021855917,0.5679769851096624,1,Topic 2,love appnetflix time favourite add breakss subscription truly love netflix provides best quality best moviess netflix topnotch movie showss searching platform famous movie show thenn would recommend netflix
0.571339939582739,0.2836394113878606,-0.028843924401670485,3,Topic 4,movie playing processing till eternity
